review_id,review_comment_message,review_score,sentimento_predito
5d2e4b2e1347683843d8da6af8ef4c6f,comprar bolsa mais recebi ter problema entregar mandar email nao recebi resposta muito insatisfeito,1,negativo
f728c2517b00ca171dac670e094d262d,so nao gostar recebi email dizer compra ter problema tentar solucionar email responder compra chegar dia depois,4,negativo
69ff49ae349c0adf35a84cfd9f4e15c3,ainda nao abri embalagem,1,negativo
e9ec48da361dc89f434aa3c356dcab40,detestar produto chegar avariado torno graciosidade beleza pedir cancelamento aguardo providencia reclamei site especializar pretender ajuizar acao judicial,1,negativo
1d6efff139379b9beaa98c71e080b0f3,unico ressalva recebi produto envelope dentro envelope produto dentro saco plastico nao lacrar ficar dificil identificar novo nao,2,negativo
d0e44348a2b8b47700714427e8850872,produto bom vir parafuso dobradico soltar tiver mudar dobradico lugar,3,negativo
4adee6ec19eac0c58bff8f61ce8d5561,otimo produto chegar bem rapido menos semana,5,positivo
be339c10e0ff307019db3a29feec8822,atender querer atender solicitar,5,positivo
658cb3bb5ec6325b15d0f5557383a1d1,achar carteiro ma vontade morer quarto andar gravir so estavamos ja idoso casa momento entregar recusar subir absurdo,2,negativo
df930a1619165132f8833ca42fd93c52,bom,4,positivo
6b1e7982c1ccbba514b43da7c00a8d66,receber espectativa,5,positivo
a2a1141ceb6f696ff339fbc5e0786730,so receber refis nao recebi kit capa peliculo constar entregar dever fazer,1,negativo
3e806b94c61c41064535168e0ba275d4,nao recebi produto,5,negativo
17a0864f5a27132e1fccfcf762ac5e02,gostar muito,4,positivo
203ca4544ea2a8875f7944b2d8fa861c,nota dentro combinar,5,positivo
1c676cbc49ce78a544866c3f6d9efac7,recebi produto incorreto capar comprar couro recebi modelo plastico,1,negativo
320d5a96fe899d7d13d63f75697de2bf,nao esperar produto baixo qualidade,2,negativo
4c31a5b20b23ad95696d284081296b25,so receber controle remoto cod fazer componente nota fiscal controle cod nao constar embalagem entregar faltar fico aguardar,2,negativo
abeeab7db29524ad6fff9b3c1a0c88d0,otimar,5,positivo
f65e5d7fdfbb2d1c1a2fbffdefba8848,buscar correio,3,positivo
75c5e2ff39d3b3511774c552605a1647,produto entregar prazo ainda nao mercadoria satisfeizer,4,positivo
0d7973335388627250698e80424d4afb,amar loja recomer sempre,5,positivo
00f51a4171b63a1023a656a32fc9a060,produto entregar dentro prazo estabelecer otimo qualidade cumprir requisito especificar anuncio,5,positivo
29693b3a5a77e45279e3e6d4423d74f6,comprar caixa xtramasterso mandar talvez confunder esperar acontecer enviar caixa aguardar,1,negativo
70610965870bb6992bb8539f1eda55fa,cumprir prazo mercadoria acordo,4,positivo
be38d0d1cbdfba19e52e2453b1406fd7,satisfeito recebi produto antes prazo gostar muito produto mais bonito pessoalmente recomendar,5,positivo
15532b0ecbca34df4c857825933fc080,otimo entregar prazo certo produto muito bom recomendo vendedor,4,positivo
ad11643dbe3976421c26cbb0226e5ef4,pessoalmente produto caracteristica diferente tom,3,negativo
aff5e69b6639ff690fa8369dcea4ac9d,carregador muito bom carregar minuto garantir hora telefone carga completo bastar pouco mais hora,5,negativo
e8dbfe5bf369e4fe79b41ae8c308f0a1,produto chegar fora prazo entregar entregar,4,negativo
36d96c9b11e5041b2ac4940328443041,comunicacao respeito consumidor rarocomprar aqui sempre,5,positivo
7cd36793038c9884bab5f67497ef20d0,recomendar,5,positivo
825b4dac1b0e15c4a037c05159ea841b,bom,4,positivo
88e9916d86a1a1536ccb25e8b906e8a1,solicito cancelamento comprar cor produto diferir muito foto anunciar site vendedor,1,negativo
cf94ddc7f9b983291bb12c533303507f,satisfacao produto excelente entregar dentro prazo,5,positivo
3a43fb2825683f295a9d3c669dd6d430,chegar antes prazo previsto entregar material excelente nao fazer barulho apertar mudar canal ainda enviar pilha controle amei,5,positivo
d49137ea593f67aa74446503e88aa91d,produto entregar diferir pedir tratase produto inferior gostar solucionar problema nao satisfeito procedimento,1,negativo
a0922f01b4d00d41abd9a556b21abbfe,faltar pecar,3,negativo
54a8ac23bac5c6a2cb18df53795af0a6,ainda nao recebi produto,1,negativo
38320251939be57c87237e3fe93a7552,recomendar muito bom,5,positivo
b27c21599a8d457cf15573ec5bb60887,entregar prazo otimo qualidade material,5,positivo
71b3d30584763a24bc52690b83c93a14,bom,4,positivo
1fd215a6ec72ea33cc318a0ad87b58c0,nao saber qual motivo dificuldade entregar pai sao aposentado sempre casa agora nao chegar mercadoria,1,negativo
31292f534558349afb5ce912635edb4b,recomendar porem fiz pedir tr luminaria hoje chegar somente,5,negativo
f4e9bdb7fae972b2c94d40c1deee11d9,produto chegar defeito bem embaladode acordo pedir,5,positivo
1fb3c49a0ad6fb595c87c0d376fbcf21,vir lancheira falta mochilo,1,negativo
1d7551f8e303605a43374a0ec3c1caab,produto entregar antes prever,5,positivo
d8c37da1e68cd9e46bf4e3d479df7177,produto sujo produto vir mal estar limpeza parecer ja usar espelho riscar,1,negativo
6890901805fb1f1e5688d3baa9293088,produto bom,5,positivo
71d6aa1a95c39bad64f2d21b631487c7,otimo produto vir jeito imaginar,5,positivo
1ce693daaac37dce7decd434d717818f,super recomendo loja parabens,5,positivo
4a72d60222d2209e1aa183eaddc0827b,unico detalhe travar vir soltar n n interferir nada n devolver achar carrinho bem grande espaco parecer bem firme,5,negativo
6321fbe8fb98d0a693f19c033b055fa5,aprovadissimo entregar rapido relogio lir perfeito estado produto vir muito bem embalar parabens lannister,5,positivo
a0b0634555b8c1662278278fa106047b,produto entregar antes prazo estipular qualidade superior imaginar super aprovar recomendar,5,positivo
d5b353235f98e304b065c6b74c57fd3d,bom tarde ainda nao recebi pedir,2,negativo
2d2d59a921a2905fb57c0b59ab1f759c,otimo prazo entregar,5,positivo
9b225b47f2de485de0744bc1a80c4b43,loja vender produto muito caro qualidade pessimo,1,negativo
8f3713d2bd7771993ae05e9eb9ed3f90,produto excelente aparencia acabamento desempenho avaliar uso,5,positivo
5b3e0861383aa3983df74834db4b10c9,produto chegar perfeito condicoe gostar,5,positivo
44af9612b82c69f16a312738cfedf796,achar demorou chegar pouquinho,5,positivo
c13f5b701648b88d2cacdeb842e52afd,produto chegar perfeito estado prazo correto,5,positivo
230e81e5decf79918c7d69dbc6c48c5b,problema incompetencia correio ja bom empresa opiniaor usuario hoje falidar pessimo prestacao servico,3,negativo
7cf44a60371607692314943a23901f89,nao recebi produto prazo prometer,3,negativo
47e5ace6680434fb94edb4301f72fee1,achar demorar entregar,1,negativo
94a8098294c304e43630dd05427d6d98,recomender empenho ainda nao testar funcionalidade produto aparentemente acordo testar posteriormente concluo relogio entregar tempo recorde,5,positivo
7e2ca26a179ce3ffa1b36621a74fd1aa,super recomendar super satisfeitar produto entregar,5,positivo
fe085f5f5c5af45130b85dc88bd60dcc,muito chatear conta demor,1,negativo
822f239dac4cfd170caed88728ae4f51,produto entregar ente prazo,5,positivo
4d572609b2dedf0e722f2bfd01b77f14,otimo produto,5,positivo
33ce33d9e036fa3b312eecf16258d262,nota,5,positivo
c1bb88345a3dd83005d4a98fb79c3c21,recomendar,5,positivo
aca647018e99fdeb5b5509a03fe1e8b2,nao gostar usar perfume vez maravilhoso otimo fixacao porem receber hora uso nao sentir mais nada possivel gostar fazer troca,4,negativo
ddc8410a34dbd381d570766d8c961e98,comprar mais vez conta necessario,4,negativo
b9c2a2916d5fddd1b35452756853a649,otimo fiquar muito satisfeito comprar capa celular enviar ainda pelicula achar muito bom ideia,5,positivo
4583ddb3607b88e55614a926dc3ec1cd,legal,5,negativo
3b154b4c157def879c7528064a4a0834,comentario,3,negativo
f3e00c3666b85b595d838673bd970f97,entrega perfazer bem antes prazo,5,positivo
aa4644106907e33ea6a6426d5f5c70b3,nao recebi produto presente momento nao obter retorno,1,negativo
a268e735773659e11e4009e7ecfae4cd,otimo produto entregar super rapido,5,positivo
41975492718e018823a6362d424ec17c,vender exigir responsabilidade respeito compra vendedor muito ruim nao gostar,1,negativo
eb5637aea3623f9186abce3d427148b8,produto muito ruim nao recomender,3,negativo
feb62ff70514d0bc893e46fa25a812c9,muito bom,3,positivo
8644f53b52d6363b2711cc1bd1c79baf,recomendar nunca faltar nada encomendar muito confiavel competente,5,positivo
cad735139fd151493206b79e735a6495,otimo produto facil filha adorar,5,positivo
1767f5fd06f582f0f4b4f0fb9d8a07e9,unico coisa achar desnecessarir comprar touca vir embalagem entregas dia diferente,4,positivo
7f836e6d32b627f1ff432c9ae8164dec,nao gostar produto diferente desenho fotor,1,negativo
d04284bbc299959d4c899c538de3059c,nao recebi produto gostar Reenviace produto,3,negativo
759f794c5b53b5cdace2542daa3b60e9,produto nao entregar nao recebi satisfacao apesar ja pagar boleto,1,negativo
bf240ba5e4891f67010805f0b9ffd9b5,produto errar venho modelo relogio Casio diferente relogio comprar,1,negativo
83bf12af18d6a15eef9998e35b39bafe,cumprir perfeicao,5,positivo
a417c83543d09b1cb270ab59221d47f3,item enviar divergir solicitar capa celular apresentar avaria pelicular capa,1,negativo
3bca82db41b8ed2448aa03c7af6a343c,rapidez qualidade solicitar cancelamento devido data previsao entregar outubro surpreender receber produto ontem quanto produto excelente qualidade,5,positivo
98b81c5b566db83f627d7a83e869c4b4,crianca adorar,5,positivo
eea80af82114a92a6d52f180722d3610,apesar greve Correios,5,positivo
f717d97ab2a167883576d854df2f2b42,produto muito bom recomendar,5,positivo
a0714ed43e87e92075ad03bf896c3d36,rolo chegar junto dia antes prazo compra anterior targaryen entregar rolo data adesivo boa qualidade colocacao exigir habilidade paciencio,5,positivo
cdbbdc7496399e37384c819fa823db74,obrigar,3,positivo
aeb2d4684a6d06d7bb43af468c51c368,produto chegar bem embar produto chegar bem embalar infelizmente comprar produto errar fazer contato vendedor tentar trocar produto,5,negativo
5142952a245dd6d9675db172d8c17a03,comprar relogio dia Maes hoje mesmo nao chegar,1,negativo
1c05a1ea1abfef025cb211a00dc489a2,super recomer excelente entrega fazer antes prazo produto anunciar muito obrigado,5,positivo
72c9717c53b1128809c499dad3710e76,produto otimo qualidade,5,positivo
ef779671258fddf10292f4b5b866cc95,comprar quinta chegar segundo,5,positivo
796e4d390679fc59c3b710ecd75389a7,ocorrer dentro prever,5,positivo
4b867df78d10514bb064984c5ca4f811,prazo entregar dia ate momento nao recebi produto muito insatisfeito,1,negativo
f12d763c33c77060947cf32b742b9eee,produto bom soltar muito lavei vez nao parar soltar sujo quarto casa encher cobertor,4,negativo
e50e106e02094debb6ad4f854fa21509,muito bom comprar loja confiavel,5,positivo
de520b59ddba8ed784e7ec6df8bcdff2,excelente produto otimo chegar antes prazo prever,5,positivo
1357eca9d3d64455050c36036369d892,comprar novamente loja mesmo entregar prazo,5,positivo
6ed1f993d97261c00f549b72fb110ae5,bom,1,positivo
f9804686bcbcf94d954a83f641d463fd,mesmo passar prazo entregar produto gostar atendimento ver via Internet resolver problema,4,negativo
b6a02a8de3d5169e1429b84ebe4cd8c0,produto bom entregar excelente,4,positivo
24348b7e14faef94dd16aec028321a47,muito bom,5,positivo
384a769fc62000fc37cfb24f94d9a75f,mercadoria nao vir Condicoes uso fio fazer qualidade muito ruim,1,negativo
344bf12bc7bd7ea8f90c60f6a274e3d4,nao funcionar Cartao apresentar problema nao contato nem vendedor tentar nada receber dia dia tentar troca nao conseguir,3,negativo
8007889d649bbf3cee56feecc62299b3,chegar antes prazo,5,positivo
b0c678d9f28c1207e602edb07323a486,nao dar dia pelicular solto qualidade muito ruim,1,negativo
ad655324a63eb2a7ec280c4000fed8a6,execente bom produto bom atendimento recomendar,5,positivo
5e1db6ffd79fdb51ee97ca3516819e62,pedir lancheira nao vir propaganda enganoso,1,negativo
3e1d5d2bc8bf5a5276b3be0104abd413,produto faltante so enviar produto comprar mesmo pedir,2,negativo
6f4f5126dab7c1122bb3902c04299e13,nao recebi produto,1,negativo
d4256716da795c8b5dca30dccf18d6f9,nao recomendar ninguem empresa agora nao receber produto,1,negativo
791634fba786eb35a93e203d6029e66d,prever recomendo compra tambem fiquei satisfeita produto entregar,5,positivo
cbf8637d585b25b2ce92b88f75c0d29d,Adoreiiii,4,positivo
df404dfcc36b41b2694d32077ee22e09,entregar super rapido muito eficente entregar vcsfiquei impressionar agilidadeparabem vcsmega recomendar,5,positivo
945e2bb67977898a141f968106afbf3d,gato fotor nao corresponder produto apesar conter medida nao dao nocao tamanho produto,1,negativo
a8493a16579304552d6bb2e475ab89f5,recomendar,4,positivo
b7e81845f669bf4ec63695b72d7c65a3,preocupado chegar apenas kit comprar gostar informacoes,1,negativo
5ecba6a014d4005893f4738a60acfa6a,dar erro entregar ligar enviar email falar motivo nao recebi produto presente aniversario filha,1,negativo
beef78ba01549446fa34eaa861505fcb,loja cumprir hoje receber loja prometer importante continuar mercado,4,positivo
28cdfc7cf5c185b2f1583f3aeba62f7d,empresa mandar produto desmontar mandar numero exato peca problema quando falta faltar porca,4,negativo
632875343f30c00c188ebdbb4b719a5d,satisfeitar atendimento produto,5,positivo
ed7c100d57b211ee3c1a2bef2cd105b3,antes entregar cancelar compra mesmo assim produto entregar,1,negativo
b7113dd0e2d78074dd3d6db389d22ce3,produto nao entregar momento insegurar quanto recebimento,1,negativo
3a5ea5b75324aa2d37e9f9f6015e2b94,chegar grito pedir antes prazo obrigar,5,positivo
7ae9a0708a0a061e3b36192e447d8b15,recomendar,5,positivo
de63cc66f2738dbc83ab048002574ce0,gostar loja muito bom loja entregar produto prazo confiavel,5,positivo
b40647ae7090a9f220b512e8c0dc3d6f,entregar rapir produto chegar rapido perfeito condicoe,5,positivo
d13d8a1a8ecaa2428a848ab43d79a284,entregador poder empresa ja comprar produto loja entregar rapido seguro fazer empresa dar mais atencao cliente,1,negativo
5682fc61e14b98783fe69e59885ce37a,recomendar entregar antes prazo produto correto otimo qualidade,5,positivo
5c2610b389381e5396a5468395b8aa51,ainda nao recebi kit vir somento item pedir,4,negativo
cfd5aeb84f416ffcade596a3eeef4c1d,ate agora aguardar entreganao cumprio prazo,1,negativo
235ee087eff9c5c28c670fd654291974,otimar,5,positivo
d80458d49691046cabaf5a2d1bc5dc1b,super recomendo americano produto muito bom porem bem pequeno,4,positivo
5cbd5933dfc41663ab21360f7b436177,nao entregar nao entregar pedir hoje,1,negativo
b1bbc00a3e818bfcbd441811055155aa,obrigadafoi perfeito,5,positivo
9e4ad13c3450de5ed5bc95d356dc6544,demorar mto fazer entregar,1,negativo
6708a86931148ea7164e55c72a6c760b,super recomer otimo mercadoria,5,positivo
7a5ca9ffa2b28565fec6fb9dd7f5a44e,gostar kit achar interessante fazer kit mesmo marca produto assim poder analisar kit ter sempre produto casa evitar assim gasto frete,5,negativo
472e01cfdf3721c957a1bc6c3ab75da4,ficar faltar luminaria como ficar entregar pedir contar,1,negativo
e4740c4637654b486dcc41dbee4e104a,descricao produto dizer base pendente cor cobrir recebi base cor preto,2,negativo
faad677777d2c0308c235dd555edb5d7,entregar rapido,5,positivo
fd97011cec2d3fde440c6341cb0b0053,bom custo beneficio encontrar,5,positivo
47f5dcc2a7bc735a6104e8d4099be888,chegar bem antes prazo certinho produto bom entanto quando tirar tampinha pouco complicado voltar resumir comprar novamente,5,positivo
f4e75984185ea0bb9abfc18af71ceb4d,pedir pedir aparecer ja entregar nao recebi nada ainda,1,negativo
065a274e4384a233c5cd44baea60ae2e,paguar frete porem nao recebi produto retirar agencia correio achar dever ter pouco bom vontade entrega fazer correto entregar mercadoria,2,negativo
6497e16f1195e76f14d9e9f6a4c031a6,ate agora nao recebi produto nao informar chegada,1,negativo
d4d07b0db576994ae62bec451453e0de,muito satisfeito recomender,5,positivo
29c155f3312c62d6e23ef990bdf35aa8,excelente,5,positivo
c0e7d454f2a0c484785d15034db90244,parafuso vir defeito adaptar dever testar antes geral produto,4,positivo
539cfbb3881cee90c38e9eaf0c8f4133,receber ainda nao testar ordem esperar,4,positivo
5472c82459709e6739027e0d25fa32fe,recebi produto tempo prever agradeco,5,positivo
19d315cb72e1f9dbc69eaf1f8f010859,chegar produto muito bomrecomer,4,positivo
1362b1e5cec1e1bb8196dc9a66289367,produto nao atender Especificacao tecnico atencao engenheiro eletricista produto baixar qualidade,1,negativo
80bdcf266efa4c9137532bdd755e9e27,produto qualidade,5,positivo
759cd41fbfe7243f487cfdaeb381beb7,entregar exato dentro combinar,5,positivo
2ec1410b425480c27ab0d4c5774145f9,aguardar comprar cadeira receber aguardar cadeira restante pedir,1,negativo
96c938708fca53049a80d09e7fe28082,adorar,5,positivo
29f60a14d714252a11343b0c62bdede9,amar produto chegar bem antes prazo,5,positivo
62bb1f2d221574bd8ef702b8eef06ab0,mto satisfeito servico obrigar,5,positivo
72d2265ae82777f585f2a2ccb58c3a69,atrasar dia entregar suporte,1,negativo
025e7989212b48834e8b5bde1fdffdf2,acordo combinar,1,negativo
0d76ccc8cc51f57eed2e4ef9d8e46a57,beber conforto chegoupor base nao chegar,2,negativo
8173a7a87cb292f114f738c34c759d92,logo primeiro dia percebi aumento energia disposicao fazer exercicio,4,negativo
8566fa5e5ca3519ef97cad05d4114cd2,gostar bastante comprar loja recomendar amigo comprar loja,5,positivo
cf94cdfaeecd50c96f6ce33955739718,produto excelente vir cor errar,3,negativo
75969be0b9f307220057f8d22fd6a5ad,perfeito mascara simplesmente fazer milagr,4,positivo
516b9b1df54c05d258c6b66e6f9d1652,ainda nao receber ainda nao recebi proten somente naara valor frete ser receber frete muito caro condicoes frete impossibilitar compra,3,negativo
7e25736fcc1090800216e0d3865f6d1c,otimo super recomendar entregar antes prazo otimo,5,positivo
560f820237075d9cb450598331ecfefb,super saber nao entregar prazo causar greve caminhoneirosobrigar,5,positivo
dd409b3352f2d9fe294d93d18680623b,amar muito bonito satisfeita material,5,positivo
cb3997dc94b153df1e835b2bc233554c,certo esperar aparelho realmente atendir esperar,5,positivo
588ce1d86f7ac4e9383281c2a4d8c743,ainda nao usar,5,negativo
